CTYDIST,ELEMDIST1,DNAME,DADDRESS1,DADDRESS2,DCITY,DZIP,DCOUNTY,DSUPAREA,DPYC,DPYAV,DPYTATL,DPHONE,DFAX,DELEMSN,DELEMST,DELEMSRS,DELEMSNS,DELEMSTS,DMIDSSN,DMIDSST,DMIDSSRS,DMIDSSNS,DMIDSSTS,DJRSN,DJRST,DJRSRS,DJRSNS,DJRSTS,DHIGHSN,DHIGHST,DHIGHSRS,DHIGHSNS,DHIGHSTS,DTOTSCHL,DTOTTECH,DTOTRES,DTOTNRES,DTOTSTU,PRESTITL,PRESLN,PRESFN,PRESMI,SECTITL,SECLN,SECFN,SECMI,SDLNAME,SDFNAME,SDMINIT,SDSALUAT,DIEMAIL,URL,HouseDistricts,SenateDistricts,CongressionalDistricts
025001,,Cameron R-I ,423 N Chestnut St. ,,Cameron ,644291738,Clinton ,H,A,"$134,007,049.00",4.2969,8168821031,8168821032,2,79,823,0,823,1,37,362,0,362,0,0,0,0,0,1,45,523,1,524,4,161,1708,1,1709,Dr.,Kercher ,Dan ,,Ms.,Walker,Kelly,B,Robinson ,Matt ,,Dr.,mattrobinson@cameronschools.org,http://www.cameron.k12.mo.us,"2  , 8  ","12 , 21 ",06
035093,,Campbell R-II ,801 S State Route 53 ,,Campbell ,639331367,Dunklin ,E,A,"$47,686,261.00",4.0357,5732462133,5732463212,1,27,301,0,301,0,0,0,0,0,0,0,0,0,0,1,25,233,0,233,2,52,534,0,534,Mr.,Vincent ,Brent ,,Mrs.,Fry ,Amanda ,M,Thornton ,Jay ,W,Mr.,JAY@CAMPBELL.K12.MO.US,http://www.campbell.k12.mo.us,"150, 152",25 ,08
056015,,Canton R-V ,200 S Fourth St. ,,Canton ,634351510,Lewis ,I,A,"$48,446,335.00",3.7008,5732885216,5732885442,1,28,300,0,300,0,0,0,0,0,0,0,0,0,0,1,23,212,0,212,2,51,512,0,512,Mrs.,Frazier ,Michelle ,,Mrs.,Spurgeon ,Lacy ,,Uhlmeyer,Jesse,,Mr.,juhlmeyer@canton.k12.mo.us,http://www.canton.k12.mo.us,4  ,18 ,06
016096,,Cape Girardeau 63 ,301 N Clark St. ,,Cape Girardeau ,637015101,Cape Girardeau ,E,A,"$717,265,010.00",4.1567,5733351867,5733351820,6,374,2375,1,2376,0,0,0,0,0,1,76,663,0,663,1,141,1247,37,1284,8,591,4285,38,4323,Mr.,McDonald,Kyle,,Ms.,Poyner ,Beth ,A,Glass,Neil,,Dr.,glassn@capetigers.com,http://www.capetigers.com,"146, 147",27 ,08
049132,,Carl Junction R-I ,206 S Roney ,,Carl Junction ,648349402,Jasper ,C,A,"$283,767,265.00",4.0200,4176497026,4176496594,4,153,1846,1,1847,0,0,0,0,0,1,40,493,1,494,1,74,969,1,970,6,267,3308,3,3311,Mr.,Cowger,Larry,,Mrs.,Kennedy ,Jennifer ,,Cook,Phillip,P,Dr.,pcook@cj.k12.mo.us,http://www.cjr1.org,"127, 160, 161, 162, 163",32 ,"04, 07"
017125,,Carrollton R-VII ,103 East 9th Street ,300 East 9th Street ,Carrollton ,646332341,Carroll ,F,A,"$71,156,141.00",4.9607,6605422769,6605423416,1,29,352,0,352,1,38,255,0,255,0,0,0,0,0,1,42,232,0,232,3,109,839,0,839,Mr.,Woodward ,Eric ,A,Mrs.,Brunscher ,Carrie ,L,Dewitt ,Danny ,L,Dr.,dewitt-danny@trojans.k12.mo.us,http://www.trojans.k12.mo.us,39 ,21 ,"05, 06"
049142,,Carthage R-IX ,709 W Centennial Avenue ,,Carthage ,648361700,Jasper ,C,A,"$348,845,997.00",3.8542,4173597000,4173597004,6,244,1607,0,1607,2,111,1103,0,1103,1,70,820,0,820,1,139,1477,40,1517,10,564,5007,40,5047,Mrs.,Pound,Lee Elliff,,Mr.,Lasley,Bill,,Baker ,Mark ,,Dr.,BAKERM@CARTHAGETIGERS.ORG,http://www.carthagetigers.org,"127, 163",32 ,07
078012,,Caruthersville 18 ,1711 Ward Avenue ,1711 Ward Avenue ,Caruthersville ,638302555,Pemiscot ,E,A,"$48,897,785.00",4.4208,5733336100,5733331523,1,39,533,0,533,1,26,226,0,226,0,0,0,0,0,1,25,256,0,256,3,90,1015,0,1015,Mr.,Bethune ,Lee ,,Mrs.,Jones ,Rita ,,Bullington ,Jimmie ,J,Ms.,JJBULLINGTON@CPS18.ORG,http://www.cps18.org,"149, 150",25 ,08
005123,,Cassville R-IV ,1501 Main ,,Cassville ,656251154,Barry ,C,A,"$201,885,995.00",3.4653,4178472221,4178474009,2,78,861,0,861,1,40,429,0,429,0,0,0,0,0,1,49,526,41,567,4,167,1816,41,1857,Mrs.,Henningson ,Becky ,,Mrs.,Williams ,Stacey ,,Johnson ,Merlyn ,,Dr.,MJOHNSON@CASSVILLE.K12.MO.US,http://cassville.k12.mo.us,158,29 ,07
048080,,Center 58 ,8701 Holmes Road ,,Kansas City ,641312802,Jackson ,B,A,"$548,082,600.00",5.6557,8163493300,8163493431,5,135,1234,0,1234,0,0,0,0,0,1,54,580,0,580,1,78,692,0,692,7,267,2506,0,2506,Mr.,Fritz,Ron,,Ms.,Archie,Stephanie,,Cargile ,Yolanda ,,Dr.,ycargile@center.k12.mo.us,http://www.center.k12.mo.us/,"25 , 26 , 27 , 36 ","7  , 9  ",05
090075,Y,Centerville R-I ,2354 S Green St. ,P.O. Box 99 ,Centerville ,636330099,Reynolds ,G,A,"$6,672,967.00",4.3174,5736482285,5736482282,1,9,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,59,0,59,Mrs.,Rainwater,Patsy,,Ms.,Cook,Christina,,Minks ,Joseph ,R,Mr.,jminks@ces.k12.mo.us,http://www.ces.k12.mo.us,144,3  ,08
094086,,Central R-III ,200 High St. ,,Park Hills ,636012524,St. Francois ,E,A,"$123,016,654.00",4.1298,5734312616,5734312107,2,80,946,0,946,0,0,0,0,0,1,42,507,0,507,1,42,611,0,611,4,164,2064,0,2064,Mr.,Kennard ,David,,Mr.,Layton,Dustin,,Mcmillian ,Ashley ,W,Dr.,amcmillian@centralr3.org,http://www.centralr3.org,"115, 116, 117",3  ,08
010091,,Centralia R-VI ,"1399 E. Highway 22, Suite B",,Centralia ,652401593,Boone ,D,A,"$123,119,639.00",4.3162,5736823561,5736822181,2,49,586,0,586,1,34,331,0,331,0,0,0,0,0,1,37,413,2,415,4,120,1330,2,1332,Mr.,Bostick ,Brian ,,Mrs.,Ridgel ,Vanessa ,,Chancellor ,Steven ,,Mr.,steven.chancellor@cr6.org,http://www.cr6.org,"40 , 43 , 44 ","10 , 19 ","03, 04, 06"
022088,,Chadwick R-I ,7090 State Highway 125 S ,P.O. Box 274 ,Chadwick ,656293340,Christian ,C,A,"$16,580,328.00",4.4016,4176343588,4176342668,1,21,163,0,163,0,0,0,0,0,0,0,0,0,0,1,17,104,5,109,2,38,267,5,272,Mr.,Gardner ,Dan ,,Mrs.,Day ,Marie ,,Wallace ,Michael ,,Mr.,wallacem@chadwick.k12.mo.us,http://www.chadwick.k12.mo.us/,140,20 ,"07, 08"
100060,,Chaffee R-II ,517 W Yoakum Avenue ,,Chaffee ,637401825,Scott ,E,A,"$28,622,140.00",4.0600,5738873532,5738873926,1,32,323,0,323,0,0,0,0,0,0,0,0,0,0,1,29,306,1,307,2,61,629,1,630,Mrs.,Nix ,Jamie ,,Mrs.,Spies ,Kelly ,,Blackman ,Brad ,,Mr.,BBLACKMAN@CHAFFEE.K12.MO.US,http://chaffee.k12.mo.us,,27 ,08
067061,,Charleston R-I ,311 E. Tom Brown ,P.O. Box 39 ,Charleston ,638348102,Mississippi ,E,A,"$90,626,145.00",3.0540,5736833776,5732902825,1,39,391,0,391,1,23,180,0,180,0,0,0,0,0,1,29,260,0,260,3,91,831,0,831,Mr.,Burke,Evan,,Mrs.,Babb,Summer,D,Seibert ,Jeremy ,,Mr.,jsiebert@charleston.k12.mo.us,http://www.charlestonbluejays.org,"148, 149",25 ,08
051153,,Chilhowee R-IV ,101 SW State Route 2,,Chilhowee,647339142,Johnson ,F,A,"$11,439,698.00",5.4323,6606782511,6606785711,1,11,77,0,77,0,0,0,0,0,0,0,0,0,0,1,13,82,0,82,2,24,159,0,159,Mrs.,Jennings,Mylissa,,Mrs.,Gardner,Janise,F,Murphy,John,J,Mr.,jmurphy@chilhowee.k12.mo.us,http://chilhowee.k12.mo.us,"54 , 57 ","21 , 31 ",04
059117,,Chillicothe R-II ,2807 Hornet Road,PO Box 530,Chillicothe ,646010530,Livingston ,H,A,"$161,500,224.00",4.7053,6606464566,6606466508,3,78,808,0,808,1,35,386,0,386,0,0,0,0,0,2,72,598,13,611,6,185,1792,13,1805,Mrs.,Chapman,Lindy,,Ms.,Schuler ,Laura ,,Wiebers ,Daniel ,,Mr.,dwiebers@chillicotheschools.org,http://www.chillicotheschools.org/,7  ,21 ,06
048928,,Citizens Of The World Charter ,3737 Troost Avenue ,,Kansas City ,641092645,Jackson ,B,,,,8165614445,8165616106,1,32,466,0,466,1,9,64,0,64,0,0,0,0,0,0,0,0,0,0,2,41,530,0,530,Mr.,Oliver,David,,Ms.,Krigsten,Lisa,,Vansaghi,Thomas,,Dr.,jonese@delasallecenter.org,http://delasallecenter.org,,,
115911,,City Garden Montessori ,1618 Tower Grove,,Saint Louis,631102206,St. Louis City ,A,,,,3146647646,3146644997,1,15,230,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,230,0,230,,Smith,Donna,,,Fathman,Elizabeth,,Huck ,Christina ,,Ms.,info@citygardenschool.org,http://www.citygardenschool.org,,,
023101,,Clark Co. R-I ,427 W Chestnut ,427 W. Chestnut,Kahoka ,634451139,Clark ,I,A,"$103,675,550.00",3.5000,6607272377,6607272035,3,56,565,0,565,1,25,248,0,248,0,0,0,0,0,1,38,301,0,301,5,119,1114,0,1114,Mr.,Plenge,Mark,,Mrs.,Schutte,Melissa,,Kracht ,Ritchie ,,Dr.,rkracht@clarkcounty.k12.mo.us,http://clarkcounty.k12.mo.us,4  ,18 ,06
068075,Y,Clarksburg C-2 ,401 S Highway H ,,Clarksburg ,650259801,Moniteau ,D,A,"$8,772,752.00",4.5793,5737873511,5737873667,1,12,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,50,0,50,Mr.,Klein,Brandon,,Miss,Anderson,Casey,,Bestgen ,Nathan ,L,Mr.,nbestgen@CLARKSBURG.K12.MO.US,http://schoolweb.missouri.edu./clarksburg.k12.mo.us/,"50 , 58 ","19 , 6  ",04
035097,,Clarkton C-4 ,Highway 162 ,P.O. Box 637 ,Clarkton ,638370637,Dunklin ,E,A,"$14,145,486.00",4.2187,5734483712,5734485182,1,24,190,0,190,0,0,0,0,0,0,0,0,0,0,1,15,149,0,149,2,39,339,0,339,Mr.,Morgan ,Reid ,,Mr.,White ,Chris ,,Tipton ,Melanie ,,Ms.,mtipton@clarktonschools.org,http://www.clarktonschools.org,"150, 152",25 ,08
096102,,Clayton ,#2 Mark Twain Circle ,,Clayton ,631051613,St. Louis ,A,A,"$1,365,570,990.00",4.3534,3148546000,3148546094,4,138,994,58,1052,1,81,616,12,628,0,0,0,0,0,1,109,895,21,916,6,328,2505,91,2596,Mrs.,Rubin,Amy,,Mrs.,Siwak,Stacy,,Patel,Nisha,,Dr.,nishapatel@claytonschools.net,http://www.claytonschools.net,87 ,"14 , 4  ","01, 02"
111087,,Clearwater R-I ,200 Henry White Boulevard ,,Piedmont ,639579741,Wayne ,E,A,"$68,324,963.00",3.1500,5732237426,5732232932,1,36,384,0,384,1,30,253,0,253,0,0,0,0,0,1,27,265,0,265,3,93,902,0,902,Mr.,Seal ,James ,F,Mrs.,Randolph ,Lori ,M,Hand ,Deborah ,A,Mrs.,dhand@cwtigers.net,http://cwtigers.net,,"27 , 3  ",08
022092,,Clever R-V ,103 S Public Avenue ,,Clever ,656319103,Christian ,C,A,"$91,282,640.00",4.6394,4177434800,4177434802,1,71,916,0,916,0,0,0,0,0,0,0,0,0,0,1,33,370,0,370,2,104,1286,0,1286,Mr.,Peebles ,Justin ,,Ms.,Cox ,Amber ,R,Fenske ,Benjy ,,Mr.,fenskeb@cleverbluejays.org,http://www.cleverbluejays.org,"138, 139","20 , 29 ",07
015003,,Climax Springs R-IV ,571 Climax Avenue ,,Climax Springs ,653242535,Camden ,D,A,"$102,678,346.00",2.7500,5733473905,5733479931,1,18,92,0,92,0,0,0,0,0,0,0,0,0,0,1,20,108,0,108,2,38,200,0,200,Mr.,Wolfe ,Josh ,,Mrs.,Wolfe ,Brooke ,,Petet ,Caleb ,,Mr.,cpetet@cspringsr4.org,http://www.cspringsr4.org,"123, 124, 125","16 , 28 ",04
042124,,Clinton ,701 S 8th St. ,,Clinton ,647352901,Henry ,F,A,"$226,983,252.00",3.8632,6608852237,6608857033,3,78,852,6,858,1,39,415,0,415,0,0,0,0,0,1,64,500,62,562,5,181,1767,68,1835,Mr.,Mills ,Parker ,L,Mrs.,Cothern ,Amanda ,K,Brown ,Destry ,E,Mr.,debrown@clintoncardinals.org,http://clintoncardinals.org,57 ,31 ,04
025003,,Clinton Co. R-III ,800 W Frost ,800 W. Frost Street,Plattsburg ,644770287,Clinton ,H,A,"$85,258,865.00",4.9134,8165392183,8165392412,1,30,327,0,327,1,24,134,0,134,0,0,0,0,0,1,24,183,0,183,3,78,644,0,644,Mr.,Coulter,Mark,,Mrs.,Goad ,Sandy ,R,Steggall ,Sandy ,,Dr.,SANDY.STEGGALL@CCR3.K12.MO.US,http://ccr3.k12.mo.us,"12 , 8  ",12 ,06
008111,,Cole Camp R-I ,500 South Keeney Street ,,Cole Camp ,653259208,Benton ,F,A,"$68,718,909.00",3.3700,6606684427,6606684703,2,28,253,0,253,1,32,225,0,225,0,0,0,0,0,1,30,222,0,222,4,90,700,0,700,Mr.,Hoke,Eric,,Mrs.,Berendzen,Connie,,Hubbard ,Steve ,,Mr.,hubbards@colecamp.k12.mo.us,http://colecamp.schoolwires.net,"125, 52 , 54 , 57 ",28 ,04
026001,,Cole Co. R-I ,13600 Route C ,,Russellville ,650742033,Cole ,D,A,"$61,790,990.00",4.4600,5737823534,5737823545,1,28,279,0,279,1,22,151,0,151,0,0,0,0,0,1,22,183,10,193,3,72,613,10,623,Mr.,Ehrhardt ,Shawn ,,Mrs.,Seaver ,Jenifer ,,Gorrell ,Perry ,W,Mr.,pgorrell@coler1indians.org,http://https://coler1indians.socs.net/,"58 , 59 ",6  ,"03, 04"
026005,,Cole Co. R-V ,14803 Highway 17 ,14803 Highway 17 ,Eugene ,650322142,Cole ,D,A,"$76,014,620.00",3.6245,5734984000,5734984090,1,30,335,0,335,0,0,0,0,0,0,0,0,0,0,1,28,298,0,298,2,58,633,0,633,Mr.,Carrender ,Ryan ,,Mrs.,Schulte ,Karen ,D,Burch ,Charley ,,Mr.,charley.burch@coler5.us,http://www.coler-v.k12.mo.us,"124, 59 , 62 ",6  ,03
010093,,Columbia 93 ,1818 W Worley St. ,,Columbia ,652031038,Boone ,D,A,"$2,813,969,103.00",5.6932,5732143400,5732143401,22,807,8214,0,8214,4,238,2495,0,2495,3,176,1738,0,1738,5,581,5697,0,5697,34,1802,18144,0,18144,Ms.,Wade ,Helen ,,Ms.,Davenport ,Tracy ,,Yearwood,Brian,B,Mr.,BYearwood@cpsk12.org,http://www.cpsk12.org,"44 , 45 , 46 , 47 , 50 ",19 ,"03, 04"
004106,,Community R-VI ,35063 Highway BB ,35063 Highway BB ,Laddonia ,633523017,Audrain ,D,A,"$36,598,359.00",4.5500,8557087567,5734926268,1,17,148,0,148,0,0,0,0,0,0,0,0,0,0,1,24,183,0,183,2,41,331,0,331,Mr.,Fort ,Greg ,,Mrs.,Curtis ,Rhonda ,,Larson,Nick,S,Mr.,nlarson@CR6.NET,http://www.cr6.net/,"40 , 42 , 43 ","10 , 18 ","03, 04, 06"
054037,,Concordia R-II ,204 S.W. 11th St. ,P.O. Box 879 ,Concordia ,640200879,Lafayette ,F,A,"$53,679,106.00",4.5215,6604637235,6604631326,1,28,266,0,266,0,0,0,0,0,0,0,0,0,0,1,24,184,0,184,2,52,450,0,450,Mr.,Deatherage ,Alan ,,Mr.,Oetting ,Andrew ,,Cooper,David,B,Mr.,bcooper@concordia.k12.mo.us,http://concordia.k12.mo.us/,"51 , 53 ",21 ,"04, 05"
115906,,Confluence Academies ,611 N 10th St. Ste. 550 ,,St. Louis ,631011245,St. Louis City ,A, .,,,3145888554,3144368239,3,166,1614,0,1614,1,31,185,0,185,0,0,0,0,0,2,86,772,1,773,6,283,2571,1,2572,Ms.,Lucas,Leona,,Ms.,Greene,Charlisha,,Carter-Oliver,Candice,,Dr.,ccarter-oliver@confluenceacademies.org,http://www.confluenceacademy.org,,,
027056,,Cooper Co. R-IV ,500 East Main ,,Bunceton ,652370110,Cooper ,D,A,"$11,518,194.00",4.4004,6604275347,6604275348,1,18,70,0,70,0,0,0,0,0,0,0,0,0,0,1,12,43,0,43,2,30,113,0,113,Mrs.,Kahle,Anna,,Mrs.,Dick,Elizabeth,,Anderson ,Kathryn ,A,Dr.,kanderson@BUNCETON.K12.MO.US,http://www.bunceton.k12.mo.us/,"48 , 50 ",19 ,04
078004,,Cooter R-IV ,1867 State Highway E,PO Box 218,Cooter,638390218,Pemiscot ,E,A,"$8,749,238.00",5.0000,5736953312,5736953073,1,15,58,2,60,0,0,0,0,0,0,0,0,0,0,1,14,88,47,135,2,29,146,49,195,Mr.,Lynn,James,,Mrs.,Battles,Beverly,E,Snider ,Clay ,C,Mr.,csnider@cooter.k12.mo.us,http://www.cooterwildcats.org,150,25 ,08
075084,,Couch R-I ,22206 MO Highway 142,,Myrtle ,657788253,Oregon ,G,A,"$12,784,667.00",4.0755,4179384211,4179384267,1,18,95,1,96,0,0,0,0,0,0,0,0,0,0,1,15,80,39,119,2,33,175,40,215,Mr.,Smith ,Thomas ,,Mrs.,Bennett ,Melissa ,,Meyer ,Jean ,,Ms.,jmeyer@couchk12.com,http://www.couch.k12.mo.us,143,33 ,08
013058,Y,Cowgill R-VI ,341 E 6th St. ,341 E 6th Street ,Cowgill ,646370049,Caldwell ,H,A,"$4,747,540.00",3.6650,6602554415,6602554224,1,10,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,47,0,47,Mrs.,McBee,Sami,,Mrs.,Cox ,Toi ,,Vassmer ,Betty ,,Mrs.,BVASSMER@COWGILLR6.ORG,http://www.cowgillr6.org,8  ,21 ,"05, 06"
044078,,Craig R-III ,402 N Ward ,402 North Ward,Craig ,644376102,Holt ,H,A,"$26,969,921.00",4.4509,6606835351,6606835769,1,13,34,0,34,0,0,0,0,0,0,0,0,0,0,1,13,15,0,15,2,26,49,0,49,Mrs.,Monroe ,Rebecca ,,Ms.,Voltmer ,Mindi ,G,Leach ,Michael ,,Mr.,mleach@craigr3school.org,http://www.craigr3school.com,1  ,12 ,06
104043,,Crane R-III ,209 Pirate Lane ,P.O. Box 405 ,Crane ,656330405,Stone ,C,A,"$31,538,710.00",4.2900,4177235300,4177235551,1,31,337,0,337,0,0,0,0,0,0,0,0,0,0,1,31,242,0,242,2,62,579,0,579,Mr.,Bentley,Kyle,,Mrs.,Cox,Shannon,,Johnson ,Chris ,,Dr.,JOHNSONC@CRANE.K12.MO.US,http://www.crane.k12.mo.us,,29 ,07
028101,,Crawford Co. R-I ,1444 Old Highway 66 ,,Bourbon ,654416300,Crawford ,G,A,"$78,938,164.00",3.9162,5737324426,5737324545,1,33,352,0,352,1,27,280,0,280,0,0,0,0,0,1,30,274,0,274,3,90,906,0,906,Mr.,Waldron,Stephen,,Mrs.,Becker,Valley,V,Gibbs ,Kyle ,D,Dr.,gibbsk@WARHAWKS.K12.MO.US,http://www.warhawks.k12.mo.us,"119, 120","16 , 26 , 3  ","03, 08"
028102,,Crawford Co. R-II ,1 Wildcat Pride Drive ,,Cuba ,654531632,Crawford ,G,A,"$138,072,187.00",3.3100,5738852534,5738853900,1,44,446,0,446,1,39,435,0,435,0,0,0,0,0,1,39,410,0,410,3,122,1291,0,1291,Mr.,Mehl,Jason,,Ms.,Jenkins ,Angela ,,Graves ,Curt ,,Dr.,cgraves@ccr2.org,http://www.ccr2.org,"120, 62 ","16 , 6  ","03, 08"
085049,,Crocker R-II ,104 School Street ,P.O. Box 488 ,Crocker ,654520488,Pulaski ,G,A,"$36,245,854.00",3.3264,5737365000,5737365924,1,28,258,0,258,0,0,0,0,0,0,0,0,0,0,1,25,235,5,240,2,53,493,5,498,Mr.,York,Kris,,Mrs.,Allen ,Carolyn ,,Waters ,Heath ,D,Mr.,hwaters@crockerschools.org,http://www.crockerschools.org,"121, 122",16 ,"03, 04"
048926,,Crossroads Charter Schools ,1011 Central ,,Kansas City ,641051619,Jackson ,B,,,,8162212600,8162212601,2,65,654,0,654,0,0,0,0,0,0,0,0,0,0,1,42,398,0,398,3,107,1052,0,1052,Mr.,Cattelino,Ron,,Ms.,Collins,Latrina,,Mcdowell ,Tysie ,,Ms.,info@crossroadsschoolskc.org,http://www.crossroadsschoolskc.org,,,
050013,,Crystal City 47 ,1100 Mississippi Avenue ,,Crystal City ,630191207,Jefferson ,A,A,"$68,353,415.00",4.6768,6369374411,6367250021,1,34,279,0,279,0,0,0,0,0,0,0,0,0,0,1,26,231,0,231,2,60,510,0,510,Mr.,Schilly ,Linda ,,Mrs.,Eisenbeis ,Vickie ,,Holdinghausen ,Matthew ,,Mr.,holdinghausenm@crystal.k12.mo.us,http://www.crystal.k12.mo.us,"114, 115","22 , 3  ","03, 08"
029002,,Dadeville R-II ,17 Bearcat Trail ,17 Bearcat Trail,Dadeville ,656350188,Dade ,C,A,"$13,295,248.00",4.4200,4179952201,4179952110,1,15,92,0,92,0,0,0,0,0,0,0,0,0,0,1,16,77,0,77,2,31,169,0,169,Mr.,Worthington ,Josh ,,Mrs.,Arnold ,Tessa ,,Bushey ,Matt ,D,Mr.,mbushey@dadeville.k12.mo.us,http://bearcats.dadeville.k12.mo.us,"127, 128","28 , 32 ","04, 07"
030093,,Dallas Co. R-I ,1323 South Ash ,,Buffalo ,656227567,Dallas ,C,A,"$142,619,969.00",3.7716,4173452222,4173458446,1,54,654,0,654,1,44,540,0,540,0,0,0,0,0,1,55,508,0,508,3,153,1702,0,1702,Mrs.,Long ,Jennifer ,,Mrs.,Weaver ,Haley ,,Ryan,Tim,,Dr.,tim.ryan@bisonpride.org,http://www.bisonpride.us,"128, 129",28 ,"04, 07"
042119,Y,Davis R-XII ,6714 SW Hwy T,,Clinton ,647358120,Henry ,F,A,"$15,816,564.00",4.1168,6608852629,6608852648,1,9,44,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,44,2,46,Mrs.,Cook ,Cassie ,,Mrs.,Day,Deborah,S,Day ,Deborah ,M,Mrs.,deborahday07@gmail.com,http://davisr12.com,57 ,31 ,04
048923,,Delasalle Charter School ,3737 Troost Avenue ,,Kansas City ,641092645,Jackson ,B,,,,8165614445,8165616106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,160,0,160,1,17,160,0,160,Mr.,Oliver,David,,Ms.,Krigsten,Lisa,,Stalling,Sean,,Mr.,jonese@delasallecenter.org,http://delasallecenter.org,,,
078009,,Delta C-7 ,20 Charger Lane ,P.O. Box 297 ,Deering ,638400297,Pemiscot ,E,A,"$12,413,939.00",4.4080,5737576648,5737579691,1,17,71,4,75,0,0,0,0,0,0,0,0,0,0,1,16,77,7,84,2,33,148,11,159,Mr.,Blankenship ,Dwight ,,Dr.,Wilkerson-Dullenty ,Kelly ,,Copley ,Kenny ,,Mr.,kcopley@deltac7.k12.mo.us,http://www.deltac7.k12.mo.us,"149, 150",25 ,08
016092,,Delta R-V ,324 Liberty St. ,P.O. Box 787 ,Delta ,637440787,Cape Girardeau ,E,A,"$24,940,956.00",4.4500,5737942500,5737942504,1,16,94,0,94,0,0,0,0,0,0,0,0,0,0,1,17,136,0,136,2,33,230,0,230,Mr.,Coomer ,David ,,Mrs.,Mccutcheon ,Libby ,,Heeb ,David ,,Mr.,david.heeb@deltarv.k12.mo.us,http://deltar5schools.com,"145, 146, 147",27 ,08
033093,Y,Dent-Phelps R-III ,27870 Highway C ,,Salem ,655608661,Dent ,G,A,"$37,906,446.00",2.7500,5737294680,5737298644,1,29,236,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,236,0,236,Mr.,Loughridge,Will,,Mrs.,Polk ,Denise ,,Brooker,Victoria,,Mrs.,vbrooker@dentphelps.k12.mo.us,http://dentphelps.k12.mo.us,"120, 143",16 ,08
002017,,Department Of Corrections ,2729 Plaza Drive ,P.O. Box 236 ,Jefferson City ,651020236,Andrew ,H, .,,,5735266541,5735222397,0,,0,0,0,0,,0,0,0,0,,0,0,0,12,,0,0,0,12,,0,0,0,,Terry,Travis,,,,,,Creed,Lynnette,M,Mrs.,Lynnette.Creed@doc.mo.gov,,,,
050014,,Desoto 73 ,610 Vineland School Road ,,Desoto ,630202561,Jefferson ,A,A,"$229,474,407.00",4.3853,6365861000,6365861009,3,127,1293,52,1345,0,0,0,0,0,1,37,399,0,399,1,63,757,103,860,5,227,2449,155,2604,Mr.,Russell ,Jeff ,,Mrs.,Selsor ,Dawn ,,Isaacson ,Josh ,,Dr.,isaacson.josh@desoto.k12.mo.us,http://www.desoto.k12.mo.us,"114, 115, 118",3  ,08
103132,,Dexter R-XI ,1031 Brown Pilot Lane ,1031 Brown Pilot Lane ,Dexter ,638411803,Stoddard ,E,A,"$210,631,329.00",3.5812,5736141000,5736141002,3,98,1025,1,1026,1,41,484,0,484,0,0,0,0,0,1,47,602,1,603,5,186,2111,2,2113,Mr.,Worley ,Ben ,,Mrs.,Miller ,Laura ,A,James ,Amy ,,Mrs.,ajames@dexter.k12.mo.us,http://dexter.k12.mo.us/,,25 ,08
073102,,Diamond R-IV ,401 S Main ,P.O. Box 68 ,Diamond ,648400068,Newton ,C,A,"$83,073,305.00",3.7192,4173255186,4173255338,1,29,280,0,280,1,29,176,0,176,0,0,0,0,0,1,31,231,0,231,3,89,687,0,687,Mrs.,Badley ,Barbara ,,Mr.,Smith ,David ,,White ,Keith ,,Dr.,kwhite@diamondwildcats.org,http://www.diamondwildcats.org,"160, 161, 162, 163",32 ,07
085048,,Dixon R-I ,106 W Fourth St. ,,Dixon ,654590166,Pulaski ,G,A,"$73,648,290.00",3.0200,5737597163,5737592506,1,34,380,0,380,1,19,200,0,200,0,0,0,0,0,1,27,257,0,257,3,80,837,0,837,Mr.,Overshon,Brandon,,Mr.,McCray,Matthew,,Bohrer,Travis,,Mr.,tbohrer@dixonr1.com,http://www.dixonr1.com,"121, 122, 142, 62 ","16 , 6  ","03, 04, 08"
091092,,Doniphan R-I ,401 Walnut Street,401 Walnut Street,Doniphan,639351704,Ripley ,E,A,"$83,490,292.00",2.7500,5739963667,5739965865,2,69,747,0,747,1,37,363,0,363,0,0,0,0,0,2,51,422,22,444,5,157,1532,22,1554,Mr.,Kirby,Devin,M,Mrs.,Vaughn,Angela,D,Hagood ,Bradley ,,Mr.,bhagood@doniphanr1.k12.mo.us,http://doniphanr1.k12.mo.us,"152, 153","25 , 33 ",08
077103,,Dora R-III ,613 County Road 379 ,,Dora ,656340014,Ozark ,C,A,"$20,709,800.00",3.5291,4172612346,4172612673,1,20,123,0,123,0,0,0,0,0,0,0,0,0,0,1,22,136,29,165,2,42,259,29,288,Mr.,Martin,Terry,,Mr.,Plumlee,Rick,,Woods,Allen,,Dr.,awoods@dora.org,http://www.dora.org,155,33 ,08
